STATE,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,NO_LANES,SP_LIMIT,FATALS,DRUNK_DR,LATITUDE,LONGITUD
4,11,17,99,99,1,2,2,45,1,0,33172562,112082873
5,1,1,0,20,2,4,2,55,1,1,36193799,92361382
5,1,1,6,6,1,1,2,55,1,1,35384997,90525742
5,1,2,8,35,1,3,2,70,2,0,33061250,93535498
5,1,3,12,38,2,3,2,35,1,1,34132600,92032031
5,1,4,1,28,1,1,2,15,1,0,36221090,93325672
5,1,4,10,30,1,1,2,55,1,0,35431042,92311629
5,1,4,19,19,1,2,2,55,1,0,34055393,93075007
5,1,4,19,40,1,2,2,55,1,1,35132580,94244797
5,1,5,7,33,2,5,4,55,2,0,34274651,92555554
5,1,5,10,18,1,2,2,25,1,0,36002607,93111226
5,1,5,11,0,2,3,2,55,2,0,34574421,92273073
5,1,5,16,45,1,1,2,55,1,1,35202461,93185890
5,1,6,21,10,1,1,2,45,1,1,34542914,92330309
5,1,7,21,58,1,2,2,40,1,0,34180885,92235696
5,1,9,6,20,2,2,2,55,1,0,36105303,94314089
5,1,10,21,25,1,3,2,65,1,1,35200990,93144940
5,1,11,16,12,1,2,2,55,1,1,34084565,92061155
5,1,12,7,0,1,1,2,55,1,0,33355750,92141958
5,1,13,9,5,1,3,2,45,1,0,34344223,92585328
5,1,13,21,55,1,1,2,55,1,1,34193776,91162125
5,1,14,1,17,1,2,2,25,2,0,35494198,92333708
5,1,14,14,43,2,3,4,45,1,0,36145014,94090214
5,1,15,7,3,1,1,3,55,1,0,35471873,91391571
5,1,15,13,41,2,4,2,40,2,0,35294217,92004160
5,1,16,11,25,2,2,2,65,1,0,34512938,92075544
5,1,16,21,26,2,2,2,55,1,1,35483158,91413949
5,1,17,13,27,2,3,2,25,1,0,35501815,90421782
5,1,17,17,21,2,2,2,45,1,0,34134575,92011135
5,1,18,14,49,1,1,2,55,1,1,34573116,92221702
5,1,20,6,45,1,1,2,55,1,0,33291666,93374118
5,1,20,9,58,2,3,4,65,1,0,33315669,91222771
5,1,21,1,43,1,1,2,55,1,1,35260742,91291359
5,1,21,14,33,1,4,2,55,1,0,35114124,94223867
5,1,24,6,20,2,2,2,55,1,0,34553402,91522768
5,1,24,9,6,1,1,2,55,1,0,33034685,91131480
5,1,25,5,20,1,1,4,70,1,0,34554180,92045012
5,1,25,15,15,2,1,2,70,1,0,34320995,92410416
5,1,26,8,0,2,2,3,65,1,0,34484121,92212107
5,1,26,15,30,2,2,2,45,1,0,33252438,93035412
5,1,26,16,20,2,3,2,55,2,0,33361593,93491308
5,1,27,3,0,2,3,4,35,1,1,34431020,92200240
5,1,27,5,0,1,1,2,30,1,0,34431275,92212255
5,1,27,17,47,1,1,2,55,1,1,34365522,91035405
5,1,28,12,4,1,1,2,55,1,0,33491937,93073921
5,1,31,5,55,1,1,2,55,1,1,35364337,90134133
5,1,31,14,50,2,2,4,70,1,0,35475970,89585176
5,1,31,15,39,2,2,2,55,1,0,33161038,91124515
5,1,31,21,0,1,1,2,55,1,0,34522160,92355339
5,1,21,1,40,2,2,2,55,1,0,34340889,90401746
5,2,2,0,5,3,7,4,70,2,0,34475412,91464180
5,2,3,11,8,1,3,2,55,1,0,36144994,91164396
5,2,4,18,15,2,3,4,55,1,0,35272594,94173542
5,2,5,14,41,2,2,4,45,1,0,34254678,93050525
5,2,5,21,55,4,5,2,70,1,1,35495438,89573271
5,2,6,15,25,1,1,2,55,1,0,35011775,90415701
5,2,6,21,58,1,2,2,70,1,0,34501810,92205355
5,2,8,7,0,2,3,2,55,1,0,34541772,90314326
5,2,8,6,0,2,2,2,55,1,0,35041492,92311155
5,2,8,16,51,2,2,2,35,1,1,36260404,90232074
5,2,10,0,31,1,1,2,35,1,1,35192225,93372219
5,2,10,20,17,2,3,4,70,1,1,35412529,90330925
5,2,15,16,0,2,2,2,55,1,0,35004928,93131307
5,2,16,20,39,1,3,2,0,1,0,34541567,94070444
5,2,17,5,55,2,2,3,70,1,1,34383031,92262994
5,2,17,6,5,2,2,4,45,1,0,36212286,94102738
5,2,18,15,28,1,2,2,30,1,0,36122215,94064810
5,2,19,12,10,1,1,2,55,1,0,36243650,91492178
5,2,19,12,15,2,4,2,0,1,0,35591595,89543662
5,2,19,12,38,1,3,2,55,1,0,35285684,91273456
5,2,19,19,41,2,2,2,55,1,0,35175491,93485070
5,2,21,7,42,2,2,4,55,1,0,33391636,91243678
5,2,21,7,50,1,1,1,35,1,1,34595115,92503974
5,2,21,13,29,2,3,2,55,1,0,35302718,94171943
5,2,21,15,54,2,3,2,30,1,0,35093026,90120807
5,2,23,22,45,1,1,2,55,1,0,33141190,93210345
5,2,24,1,41,1,2,2,55,1,0,33213122,93261831
5,2,24,10,15,1,1,2,55,1,0,35253273,91515738
5,2,24,12,0,1,1,2,55,1,0,33271291,93170446
5,2,25,8,39,2,3,4,45,1,0,34293154,93063012
5,2,25,22,3,1,4,2,55,1,1,34455447,90462270
5,2,26,13,0,1,1,4,55,1,1,34332049,90512004
5,2,28,23,7,1,3,2,55,1,1,35202570,93153627
5,3,1,12,17,1,2,2,35,1,0,34424378,92232554
5,3,2,9,0,1,1,2,50,1,1,36100073,94045088
5,3,4,0,1,1,4,2,35,1,1,33570539,91511583
5,3,5,13,2,2,2,4,45,1,0,35415365,90025952
5,3,6,15,45,2,3,4,40,1,0,35203754,94252098
5,3,7,5,20,2,3,2,55,1,0,34132897,92242047
5,3,7,17,11,2,2,2,55,1,0,36015942,90591417
5,3,8,8,28,1,3,2,65,1,1,34464163,92145956
5,3,8,14,0,1,1,2,55,1,0,33472752,92253190
5,3,9,8,56,2,2,2,55,1,0,35395116,90192841
5,3,9,10,13,1,2,2,0,2,0,36063948,90263308
5,3,10,24,0,1,1,2,99,1,1,35314460,92004346
5,3,10,12,15,1,2,2,55,1,1,35180120,92310634
5,3,10,14,55,3,5,3,55,1,1,34213756,93102192
5,3,11,9,45,2,6,2,55,1,0,35121227,94172681
5,3,12,0,15,1,1,2,35,1,1,34291434,93090582
5,3,12,18,10,2,2,2,55,1,0,34022350,91370383
5,3,13,23,1,1,1,2,55,1,0,34124905,92423818
5,3,14,6,43,2,2,4,70,1,0,36133306,94104502
5,3,14,15,50,2,3,2,55,1,0,35491681,92331020
5,3,15,16,19,2,2,2,55,1,0,35124365,94174134
5,3,15,19,3,1,1,2,55,1,1,36195254,93232364
5,3,16,6,55,2,2,2,70,1,0,35132178,91425995
5,3,16,8,5,2,2,2,55,1,0,35203321,93023305
5,3,17,20,14,1,2,2,30,1,0,34294793,93042487
5,3,19,17,12,1,1,2,35,1,0,34530764,92235554
5,3,19,21,54,1,1,2,35,1,1,33113496,91442018
5,3,20,8,40,1,1,4,55,1,0,35384642,91361089
5,3,21,10,55,1,1,2,99,1,0,35280174,91135005
5,3,21,19,30,1,1,2,55,1,0,34081992,94185908
5,3,23,1,50,1,1,2,55,1,1,36160272,92173080
5,3,23,20,26,2,5,2,30,1,1,36033637,90333085
5,3,24,2,27,1,1,4,55,1,1,35491504,90365491
5,3,24,12,30,1,1,2,55,1,0,35414181,94082871
5,3,24,20,11,1,2,2,55,1,0,33380497,93221976
5,3,25,7,0,1,1,2,70,1,0,34475730,91485582
5,3,25,17,40,1,1,2,55,1,0,33084886,92102241
5,3,25,19,40,1,1,2,55,1,1,33354929,92082224
5,3,26,1,14,1,2,2,70,2,0,33082542,93534051
5,3,26,1,19,1,5,2,70,3,0,35470943,89592619
5,3,26,9,26,2,5,2,55,1,0,34074455,94183680
5,3,27,3,0,1,3,2,35,2,0,35082240,94131867
5,3,29,0,8,3,3,3,70,1,2,34392409,92243101
5,3,29,8,50,1,1,2,70,1,0,35415143,94111458
5,3,29,15,38,1,3,2,70,1,0,34293978,92123399
5,3,30,6,15,2,2,4,35,1,0,35050886,92261275
5,3,31,15,21,1,3,2,30,1,1,35232259,94235099
5,3,31,18,50,1,1,2,0,1,1,33212646,93165878
5,3,31,21,5,3,6,2,65,1,0,35130066,90123053
5,2,6,17,18,2,3,2,99,1,0,34451077,92213182
5,3,17,20,21,1,2,2,45,1,1,34335642,92360719
5,4,1,12,18,4,5,3,55,1,0,35142643,90203124
5,4,1,17,5,1,1,2,30,1,0,35584721,90515227
5,4,1,18,2,2,2,2,55,2,1,35105187,93092643
5,4,1,21,6,2,3,2,35,1,1,35233502,94232559
5,4,2,22,5,2,5,2,55,1,0,36234073,92294827
5,4,3,6,58,1,1,1,0,1,0,34190564,94203400
5,4,3,16,45,1,2,2,30,1,1,34311510,92543839
5,4,4,4,6,2,3,2,55,1,0,35262856,92074116
5,4,4,20,17,2,2,5,45,1,0,34265108,93051628
5,4,5,13,55,2,2,2,50,1,0,35460713,91350977
5,4,5,22,30,1,1,2,65,1,0,33343688,91230156
5,4,6,16,0,1,1,2,55,1,0,36081539,93513932
5,4,7,3,0,1,2,2,70,1,1,35075095,92305369
5,4,7,3,10,1,2,2,70,1,0,35075092,92305375
5,4,7,13,51,3,4,9,55,1,0,36191951,94153331
5,4,7,19,21,1,1,2,30,1,0,34274243,92495960
5,4,7,21,40,1,3,2,55,1,0,35474584,90213265
5,4,7,22,26,4,4,2,55,1,1,34593469,91435070
5,4,8,2,50,1,1,2,55,1,1,33502158,92004905
5,4,9,11,3,2,3,2,55,2,0,35580749,90505471
5,4,12,12,45,1,3,2,45,1,1,33334252,91463397
5,4,12,20,3,1,2,4,60,1,1,34463959,92142995
5,4,12,23,2,1,1,2,30,1,0,36284968,92240447
5,4,15,2,57,1,1,4,55,1,1,35474963,91401409
5,4,19,12,55,2,2,2,55,1,0,35585839,91173367
5,4,19,14,24,2,2,3,55,1,0,35545430,91325844
5,4,20,17,50,1,1,2,70,1,0,34544435,91101626
5,4,23,0,13,1,1,2,55,1,1,35134016,93081162
5,4,25,14,46,1,2,2,55,1,1,34131370,93214719
5,4,26,8,14,2,4,2,55,1,0,36184696,94343542
5,4,28,1,17,1,1,2,35,1,1,34330803,93012656
5,4,28,10,45,1,2,2,35,1,2,33363243,92025134
5,4,28,14,5,1,1,2,55,1,1,36171412,92285447
5,4,29,21,56,1,6,2,0,1,0,36115065,93460178
5,5,2,9,45,1,3,3,55,2,0,36190354,92210123
5,5,3,18,45,1,1,2,55,1,0,33334079,91480411
5,5,4,11,10,2,3,3,55,1,0,35150731,91001585
5,5,4,12,31,2,2,2,55,1,0,33330618,91480415
5,5,6,1,55,1,3,2,25,1,1,34291488,93023174
5,5,6,5,43,1,2,2,35,1,1,34312374,93121388
5,5,7,8,15,2,2,2,55,1,0,35334967,91103505
5,5,7,12,50,1,7,4,65,2,0,34074143,91462343
5,5,7,14,0,2,5,4,30,1,0,34142111,92010702
5,5,9,0,40,1,4,2,55,3,1,35023675,92352983
5,5,9,16,0,4,6,2,70,1,0,34510236,91205004
5,5,9,19,4,2,4,2,30,1,0,36041684,90575676
5,5,12,16,45,2,4,2,45,1,1,35294213,94085059
5,5,13,18,52,2,3,2,55,1,0,35191994,93120449
5,5,13,22,40,2,6,2,70,2,0,34381964,92160137
5,5,13,23,50,1,1,2,65,1,1,35092438,91470837
5,5,16,9,20,1,1,2,25,1,1,36024933,94070476
5,5,17,14,30,2,4,4,70,2,0,36150819,94090116
5,5,18,20,13,1,2,4,30,1,1,34443715,92165604
5,5,19,2,43,1,1,2,35,1,1,36230907,94003151
5,5,19,2,45,1,2,2,55,2,1,35381773,92185178
5,5,19,5,19,1,2,2,30,1,1,35214781,94250141
5,5,20,4,15,1,3,2,70,1,1,35150789,92562080
5,5,20,20,0,2,5,4,35,1,0,34460661,92205269
5,5,22,12,38,2,4,3,55,1,0,36240060,91575593
5,5,23,5,44,2,2,2,55,1,0,34590443,93201634
5,5,23,11,49,2,4,2,55,1,0,36235985,90304840
5,5,24,12,26,2,2,2,0,1,0,36190466,91285781
5,5,24,12,34,2,2,2,30,1,0,34231392,92483774
5,5,24,16,0,1,2,2,55,1,0,36174324,94290247
5,5,24,16,19,2,2,4,30,1,0,34342925,92353077
5,5,25,15,0,1,1,2,55,1,0,35280576,92231866
5,5,26,5,28,1,2,4,50,2,1,34464751,92154931
5,5,26,19,35,2,2,2,55,1,0,35180306,91351861
5,5,26,21,30,1,2,2,55,2,1,33281385,92501586
5,5,27,15,45,2,2,2,35,1,0,34321345,93202775
5,5,27,16,48,1,1,2,50,1,1,35483258,94062790
5,5,27,19,35,1,4,2,55,1,0,34400475,90491438
5,5,28,15,1,2,3,2,45,1,0,35334753,90423091
5,5,29,18,36,1,1,2,55,1,0,35190208,91104793
5,5,30,12,50,2,2,2,55,1,0,36274425,90342922
5,5,30,15,30,2,4,2,55,3,1,34355620,92570843
5,5,31,11,15,2,4,3,55,1,0,35280728,92245220
5,5,31,19,31,3,4,4,40,1,1,35454376,91382888
5,1,25,15,4,2,3,4,35,1,0,34465915,92172723
5,2,14,20,35,2,2,4,40,1,1,34331586,90400238
5,3,2,14,52,2,4,2,55,1,0,33233329,94004143
5,6,1,9,58,4,7,2,70,3,0,34505396,91214432
5,6,1,11,59,1,1,4,65,1,0,34280978,92592769
5,6,1,23,10,2,2,3,55,1,0,36240061,91574454
5,6,1,0,55,1,1,2,40,1,1,34473730,92021945
5,6,3,5,25,1,1,2,70,1,1,34553900,92243700
5,6,3,18,30,1,2,2,0,1,1,33320257,91205764
5,6,4,11,40,1,1,4,55,1,0,36173206,93171173
5,6,4,19,10,1,1,2,40,1,0,35114583,90131141
5,6,5,11,20,2,3,2,30,1,0,33363543,92035897
5,6,5,17,55,1,2,2,65,1,0,35101015,90111572
5,6,6,10,50,1,2,2,70,1,0,35064658,92261784
5,6,6,18,1,2,2,2,55,1,1,35414619,91382859
5,6,7,15,0,2,3,2,55,2,0,35264982,91511424
5,6,7,18,40,1,1,2,55,1,1,35030968,92050453
5,6,7,14,30,1,1,2,55,1,0,35401055,92510748
5,6,8,22,15,2,2,2,55,1,1,34385848,94100058
5,6,9,6,15,1,3,2,55,1,1,34554087,92000731
5,6,9,10,35,1,1,2,55,1,0,36230031,91513290
5,6,9,13,35,1,1,2,0,1,0,35491722,91080476
5,6,10,11,35,1,1,2,25,1,0,35194155,90493334
5,6,10,22,40,1,1,3,40,1,0,35491294,90260497
5,6,11,8,20,2,2,2,55,1,0,35310445,90145922
5,6,11,12,29,1,2,2,55,1,0,35232155,92205295
5,6,12,11,54,1,1,2,55,1,0,34564356,93244085
5,6,13,15,18,2,2,2,55,1,0,35383524,89585089
5,6,14,19,0,1,1,2,55,1,0,36175907,92200413
5,6,14,20,40,3,5,2,35,2,0,34435662,92180733
5,6,15,12,20,1,2,2,55,1,0,34364787,92410296
5,6,15,20,16,3,6,2,55,3,1,36151616,91170430
5,6,16,0,24,2,3,4,70,1,2,36141064,94095110
5,6,16,10,57,2,3,3,55,1,0,35150715,91001577
5,6,16,14,30,1,1,2,55,1,0,35491604,93034586
5,6,16,2,25,1,1,2,40,1,0,34294545,93071720
5,6,17,11,24,1,2,2,70,1,0,35214716,91300474
5,6,18,21,5,2,8,4,40,1,0,34461317,92211531
5,6,18,23,20,1,2,2,30,1,1,34243211,93033308
5,6,20,22,53,1,1,2,65,1,0,33270272,94002341
5,6,21,15,35,2,2,5,45,1,0,36015138,90311602
5,6,21,19,51,1,2,2,30,1,2,34131973,92035430
5,6,22,99,99,1,1,1,0,1,0,34022371,92125721
5,6,23,19,30,1,1,2,55,1,0,35412466,92392307
5,6,24,1,30,1,1,2,30,1,1,34454590,92212846
5,6,25,11,35,1,2,2,15,1,0,35351629,92162023
5,6,25,16,36,1,1,2,55,1,0,36064785,93463908
5,6,25,19,24,1,2,2,55,2,0,35184173,91463053
5,6,26,10,52,2,2,2,35,1,0,36291063,94132424
5,6,26,14,31,1,1,2,55,1,0,35401086,91495877
5,6,26,17,54,1,1,2,55,1,1,35470245,93472659
5,6,27,4,0,3,3,2,70,1,0,35584731,89522828
5,6,27,6,23,1,2,2,55,1,0,36211886,94311964
5,7,1,5,47,2,2,5,55,1,0,33380378,94053128
5,7,1,12,37,1,3,2,55,1,0,36025906,92083767
5,7,1,15,27,2,2,2,55,1,0,36082686,94291096
5,7,1,99,99,1,1,2,40,1,0,36091796,94144872
5,7,3,13,10,2,2,2,40,1,0,35323978,94223705
5,7,4,17,1,1,1,2,55,1,0,36050631,91064970
5,7,4,21,24,1,1,2,55,1,1,35072395,92053997
5,7,5,12,45,2,2,2,35,1,0,35401881,90304573
5,7,6,7,25,1,1,2,55,1,0,34393646,94154871
5,7,6,18,25,2,2,2,30,1,0,35130203,93093171
5,7,6,23,45,1,2,2,35,1,1,34431215,92195781
5,7,7,4,57,1,1,2,60,1,1,35525867,91380341
5,7,7,9,5,2,3,4,70,2,1,34490688,91354561
5,7,7,20,1,2,2,2,45,1,0,36190358,91291368
5,7,7,23,14,2,5,2,55,1,0,35210208,93445570
5,7,8,2,17,1,4,2,70,1,0,34155767,92583451
5,7,10,11,33,2,2,2,55,1,0,36023494,94033274
5,7,10,15,35,2,2,3,55,1,0,36244288,91294335
5,7,10,19,35,2,4,2,55,2,0,36144544,94291085
5,7,11,8,17,2,2,4,0,1,0,34321551,90370497
5,7,10,20,18,2,2,4,40,1,0,36061472,94085151
5,7,11,3,0,1,1,2,30,1,1,34125013,92012582
5,7,11,21,20,2,3,2,50,2,1,34401553,92242445
5,7,12,13,55,2,2,2,55,1,0,33410185,93343607
5,7,12,22,0,1,1,2,45,1,0,36265152,94105094
5,7,13,12,20,2,2,3,55,2,0,34132890,92242047
5,7,14,12,14,2,6,4,55,5,0,34091596,91544257
5,7,14,19,30,2,3,2,35,1,0,36093240,93582884
5,7,15,18,55,2,2,2,55,1,1,34261372,93151880
5,7,16,3,41,1,2,2,55,1,1,35214776,92043644
5,7,16,22,12,1,2,2,55,1,1,34553936,91444912
5,7,16,22,6,1,1,2,40,1,1,35554584,90372250
5,7,17,13,35,1,1,2,55,1,0,35361688,90344845
5,7,19,9,13,1,1,2,0,1,0,36204347,92434902
5,7,19,15,15,2,2,2,55,1,0,33040867,92133778
5,7,14,17,20,1,2,2,35,1,1,35350368,93502826
5,7,20,18,38,1,1,2,55,1,0,35181470,94100749
5,7,20,18,45,1,2,4,70,2,0,33512024,93214066
5,7,20,18,54,1,2,2,30,1,0,35131979,90463249
5,7,20,19,48,1,1,4,40,1,1,34294337,93071571
5,7,20,23,46,1,1,2,99,1,0,35001739,92193039
5,7,21,15,20,3,7,2,45,1,0,36061411,91055784
5,7,22,15,42,2,4,4,70,1,0,34192337,92554781
5,7,23,23,38,2,4,5,55,1,1,35515526,90465471
5,7,24,19,24,1,1,2,55,1,1,33410776,93204686
5,7,24,13,16,1,2,3,35,1,0,36032318,94095243
5,7,24,20,0,1,1,2,35,1,1,35045010,91530999
5,7,24,1,35,1,1,2,70,1,0,34014072,93090528
5,7,25,3,49,1,1,2,45,1,0,35435818,91392717
5,7,25,19,30,1,2,2,45,1,0,34294687,92252386
5,7,26,6,12,1,1,2,40,1,1,35223016,92595439
5,7,26,11,0,3,3,2,45,1,0,34412285,91182379
5,7,27,14,6,2,7,3,30,1,0,36184193,94062145
5,7,27,19,0,1,1,2,45,1,1,33352698,92444351
5,7,29,1,0,1,1,2,55,1,0,33332714,92403208
5,7,8,4,5,1,3,2,35,2,1,35464214,91382689
5,7,29,7,40,1,1,2,55,1,0,35150716,90512473
5,7,31,21,33,1,2,2,55,1,2,35085232,90212491
5,8,1,14,42,1,3,2,55,1,1,35082023,91533186
5,8,1,99,99,1,1,2,35,1,0,36005314,94195969
5,8,1,16,4,1,1,2,60,1,1,35511130,91404136
5,8,3,13,34,1,2,2,70,1,0,34371385,92160765
5,8,4,14,33,1,3,4,70,1,0,35085294,90173201
5,8,6,11,50,2,3,2,55,1,0,33385438,93332421
5,8,7,7,45,2,2,2,55,1,0,35144741,90443977
5,8,8,5,0,1,1,4,35,1,1,34465487,92253277
5,8,9,19,28,1,2,2,55,2,1,34200297,92074113
5,8,9,21,3,1,3,2,55,1,1,34183769,92502521
5,8,10,11,35,2,4,2,55,2,0,36224651,92120427
5,8,10,18,40,1,1,2,70,1,0,34582976,90563604
5,8,10,22,51,1,1,2,25,1,1,35525602,90210040
5,8,11,6,34,1,7,2,70,1,0,35050479,92245541
5,8,11,22,7,2,4,4,65,2,0,34531366,92062531
5,8,11,23,59,2,5,4,35,1,1,34140008,92023690
5,8,12,3,55,1,2,2,50,1,1,34401545,92242296
5,8,12,20,50,1,1,2,55,1,1,33065728,91182868
5,8,13,17,21,1,1,2,55,1,0,35322237,92554128
5,8,14,15,35,2,4,2,55,1,0,35480368,89553976
5,8,15,1,0,1,2,2,65,1,0,35100275,90105648
5,8,15,10,6,2,3,2,30,1,0,35200598,94241501
5,8,15,18,11,1,1,2,55,1,1,34223189,93100607
5,8,15,20,39,1,3,5,55,1,1,35533494,90473658
5,8,17,22,16,3,2,2,30,1,1,35240347,94244268
5,8,18,14,52,1,1,2,30,1,0,35082090,90113690
5,8,19,0,55,2,2,4,35,1,1,35165173,93073196
5,8,19,2,1,1,1,2,55,1,1,34340867,90392383
5,8,19,18,50,1,1,2,50,1,0,35594756,94055953
5,8,20,17,2,2,4,2,0,1,0,35490025,90193516
5,8,22,10,15,1,1,2,55,1,0,35112749,90131089
5,8,23,23,20,1,2,2,40,1,1,34450190,92165405
5,8,23,11,35,1,3,2,40,1,0,34451934,92254092
5,8,25,0,35,1,1,2,55,1,1,35404162,90392066
5,8,25,19,35,1,1,2,55,1,0,36191547,94220692
5,8,25,22,10,1,1,2,55,1,1,35501943,91560445
5,8,26,7,21,2,2,2,70,1,0,34204291,92540310
5,8,26,18,13,1,1,2,35,1,0,34372341,93000844
5,8,27,22,20,2,3,3,55,1,0,34332191,92502880
5,8,28,8,8,2,2,2,55,1,0,36210573,94181047
5,8,30,14,15,1,2,2,55,1,1,35271447,92035817
5,8,31,18,15,1,1,2,55,1,1,35132748,91101120
5,4,23,21,42,2,2,2,99,1,0,34543439,92003260
5,5,21,23,10,1,8,5,55,1,0,34360496,91023927
5,6,2,17,5,2,2,2,45,1,1,34562952,92122988
5,7,11,20,28,1,1,2,45,1,1,34412573,92265826
5,8,25,7,45,2,2,5,40,1,1,34474848,92152149
5,5,18,17,51,1,1,2,45,1,1,34353209,92334478
5,7,29,12,28,1,1,3,55,1,0,34135987,93383205
5,7,20,23,0,1,4,2,99,1,2,34584828,92123641
5,8,26,0,8,1,2,2,45,1,0,35110727,92240169
5,8,27,99,99,1,1,2,55,1,0,34360315,92560692
5,1,12,2,15,1,2,2,35,1,2,34351915,92315022
5,6,28,20,42,2,4,4,40,1,0,34451956,92142489
5,8,12,1,18,1,1,2,40,1,1,34141416,93273738
5,9,1,13,25,1,4,2,70,1,0,34474538,92020054
5,9,1,14,47,2,4,2,55,1,1,34001239,93303794
5,9,1,23,6,1,2,2,55,1,0,36083583,90222675
5,9,1,23,25,1,3,2,35,1,0,35143497,92242561
5,9,3,19,5,1,1,2,70,1,0,33525145,93193776
5,9,4,16,52,2,2,2,40,1,0,36214301,94324570
5,9,5,12,30,1,2,2,65,1,0,34481114,91513081
5,9,6,17,20,2,2,2,30,1,0,33073196,91582064
5,9,6,18,23,2,7,2,55,1,0,36162148,92173760
5,9,7,8,44,1,1,2,55,1,0,33461222,92233984
5,9,7,9,24,2,3,5,45,1,0,36200612,94110000
5,9,7,13,2,2,3,2,55,1,0,35385802,91034637
5,9,9,18,30,1,1,2,0,1,0,34253996,91395240
5,9,11,6,25,2,4,2,55,1,0,35160041,90294812
5,9,11,20,18,3,4,2,55,1,1,35173200,91404130
5,9,12,17,11,2,3,2,55,1,0,35315591,91391060
5,9,12,7,36,3,3,2,55,1,0,35253337,91515673
5,9,12,20,15,2,2,2,55,2,1,35575290,94205454
5,9,13,6,43,1,2,2,45,1,0,33541514,94152347
5,9,13,23,49,1,1,6,70,1,0,34371193,92294329
5,9,15,2,14,2,4,4,45,1,1,34281229,93001645
5,9,15,18,5,1,1,2,55,1,0,36290769,93160935
5,9,15,20,20,2,3,4,70,2,0,35094076,92360557
5,9,15,21,11,2,4,2,55,1,1,34254797,93170518
5,9,16,1,30,2,4,2,30,1,1,35224689,94243615
5,9,16,13,40,3,4,2,55,1,0,36284599,91484610
5,9,16,15,21,1,2,2,55,1,0,35341862,91155310
5,9,17,1,59,1,1,2,70,1,1,35482533,94111601
5,9,17,11,35,2,2,2,55,1,0,36283767,93415441
5,9,18,5,40,1,1,2,55,1,0,34362346,92552897
5,9,18,13,43,2,6,3,55,1,0,35150600,90530400
5,9,19,20,48,2,3,4,70,1,1,35145619,91412205
5,9,19,18,24,1,1,2,55,1,0,36064295,94320031
5,9,20,16,0,2,2,2,55,1,0,35494464,90251642
5,9,20,23,18,3,5,2,30,2,1,34562895,92042404
5,9,21,19,39,3,4,4,35,1,0,35462775,91382709
5,9,22,11,38,1,1,2,55,1,0,35093034,93360333
5,9,22,21,55,1,1,2,55,1,1,36175584,90173149
5,9,23,11,59,2,5,2,30,1,0,35085738,90111533
5,9,24,13,3,2,3,4,55,2,0,36183935,92252251
5,9,22,23,0,1,1,2,55,1,0,36010659,93270775
5,9,25,11,38,2,3,2,30,1,1,36255956,94123091
5,9,26,12,40,1,4,2,55,1,0,36235165,91063204
5,9,26,17,25,2,2,2,55,1,0,33492004,92001063
5,9,28,11,17,2,3,2,55,2,0,36152301,93193776
5,9,29,8,54,1,1,3,55,1,0,36193196,91462359
5,9,29,14,21,1,1,2,40,1,0,36083654,94070352
5,9,29,22,40,1,4,2,55,1,2,33400966,91423775
5,9,30,1,37,1,3,2,45,1,1,33400878,91452863
5,9,30,3,12,2,3,2,70,1,1,34470825,92072129
5,9,30,6,52,1,1,2,70,1,1,35522397,94104102
5,9,30,7,0,1,1,2,45,1,1,35195131,94231445
5,9,30,21,58,2,2,2,45,1,1,35303600,91285000
5,10,1,5,0,1,1,2,55,1,0,35300211,90212979
5,9,19,15,47,2,2,5,35,1,1,34472554,92163314
5,10,1,8,0,1,1,2,55,1,0,33411792,93070222
5,10,1,22,50,1,2,2,45,1,1,34134795,92021515
5,10,2,20,25,1,1,2,55,1,0,35330706,93350423
5,10,2,21,53,3,4,2,65,1,1,36051168,94113442
5,10,2,22,13,1,2,2,55,1,1,34505448,92032309
5,10,3,10,0,2,2,2,55,1,0,35021320,90472348
5,10,3,10,42,2,2,4,40,1,0,36203350,94115047
5,10,3,15,57,1,1,2,70,1,1,36192470,94110581
5,10,4,12,33,1,1,2,45,1,0,34244030,92565399
5,10,4,17,57,2,4,2,65,1,0,36105362,94201200
5,10,4,19,21,1,1,2,55,1,0,35335109,90445667
5,10,5,11,33,2,2,4,55,1,0,35032052,92051059
5,10,5,14,45,1,1,2,55,1,1,33434802,93292607
5,10,6,1,3,1,2,2,40,1,1,35522023,90433021
5,10,6,8,15,2,2,2,55,1,0,35053530,92050547
5,10,6,9,5,1,1,2,55,1,0,34195519,93024626
5,10,6,9,13,2,3,3,55,3,1,34123566,93044841
5,10,6,19,50,2,3,5,40,1,0,36053954,94090999
5,10,6,22,20,1,1,2,55,1,1,35062958,92063851
5,10,7,17,37,1,1,3,70,1,0,35150785,91411618
5,10,8,19,45,1,3,2,55,1,0,34344474,92585062
5,10,8,12,57,2,3,5,55,2,0,36153637,91325053
5,10,8,14,30,2,4,2,55,1,0,34095171,91203949
5,10,9,7,49,2,3,5,40,1,0,35150150,91412379
5,10,10,14,10,1,1,2,55,1,0,35492209,93035080
5,10,10,16,16,1,2,2,45,1,0,35275689,90105556
5,10,11,7,47,2,2,2,55,1,0,35053027,91525531
5,10,12,0,31,1,1,2,55,1,0,33260030,92134197
5,10,12,10,43,2,3,2,45,2,0,36165847,90564594
5,10,13,12,45,1,1,2,55,1,0,34534466,93070295
